session_id,session_length,num_clicks,category_diversity,total_spent,bounce,click_sequence,exit_page,converted
15551,12,9,3,445,0,"[1, 3, 3, 3, 2, 1, 3, 1, 1]",2,1
15552,7,4,2,152,0,"[1, 1, 1, 3]",3,1
15553,22,15,3,651,0,"[1, 2, 3, 3, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1]",3,1
15554,1,1,1,48,1,[3],3,0
15555,1,1,1,62,1,[2],2,0
15557,4,3,1,162,0,"[2, 2, 2]",2,1
15558,1,1,1,52,1,[2],2,0
15559,7,5,3,248,0,"[3, 1, 3, 1, 2]",2,1
15560,4,3,1,109,0,"[1, 1, 1]",1,0
15561,3,3,1,104,0,"[4, 4, 4]",4,1
15562,4,3,2,140,0,"[2, 3, 3]",2,1
15563,2,1,1,38,1,[4],4,0
15564,1,1,1,67,1,[2],2,0
15565,20,10,3,435,0,"[1, 1, 3, 1, 3, 2, 2, 1, 1, 1]",1,0
15566,2,2,1,95,0,"[2, 2]",2,1
15567,1,1,1,28,1,[3],3,0
15568,1,1,1,33,1,[3],3,0
15569,8,5,1,214,0,"[2, 2, 2, 2, 2]",2,1
15570,34,30,4,1303,0,"[4, 4, 2, 3, 1, 3, 1, 1, 4, 2, 2, 2, 1, 4, 4, 1, 4, 4, 1, 3, 4, 1, 4, 3, 4, 1, 4, 4, 3, 1]",1,0
15571,7,7,2,315,0,"[3, 3, 1, 3, 3, 3, 1]",3,1
15572,5,5,1,262,0,"[2, 2, 2, 2, 2]",2,1
15573,8,4,1,230,0,"[1, 1, 1, 1]",1,0
15574,2,2,1,76,0,"[3, 3]",3,1
15575,18,17,3,622,0,"[4, 3, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 1, 3, 4, 3, 4]",4,1
15576,12,8,3,332,0,"[1, 2, 1, 4, 1, 1, 1, 1]",1,0
15577,4,3,1,158,0,"[1, 1, 1]",1,0
15578,1,1,1,33,1,[3],3,0
15579,3,3,1,124,0,"[4, 4, 4]",4,1
15580,4,4,3,176,0,"[2, 3, 3, 1]",3,1
15581,4,3,1,104,0,"[1, 1, 1]",1,0
15582,14,12,3,533,0,"[2, 1, 1, 1, 4, 2, 2, 4, 1, 1, 4, 1]",1,0
15583,5,4,1,201,0,"[1, 1, 1, 1]",1,0
15584,14,14,2,584,0,"[1, 4, 1, 1, 1, 4, 1, 4, 4, 1, 4, 4, 4, 4]",4,1
15585,1,1,1,28,1,[4],4,0
15586,1,1,1,67,1,[2],2,0
15587,4,3,2,99,0,"[3, 1, 1]",3,1
15588,1,1,1,43,1,[4],4,0
15589,3,2,1,56,0,"[3, 3]",3,1
15590,6,5,1,244,0,"[1, 1, 1, 1, 1]",1,0
15591,10,9,3,356,0,"[4, 2, 4, 4, 4, 4, 4, 1, 2]",4,1
15592,77,60,4,2588,0,"[4, 4, 4, 1, 1, 3, 4, 4, 4, 4, 1, 1, 4, 1, 1, 1, 4, 3, 3, 4, 3, 1, 4, 1, 1, 3, 2, 4, 4, 4, 4, 2, 4, 4, 4, 4, 1, 4, 4, 1, 2, 1, 1, 4, 4, 1, 4, 1, 4, 3, 3, 2, 4, 3, 4, 1, 2, 3, 4, 1]",1,0
15593,1,1,1,33,1,[1],1,0
15594,5,4,2,196,0,"[3, 3, 2, 3]",2,1
15595,4,3,2,123,0,"[2, 1, 1]",2,1
15596,6,3,1,104,0,"[3, 3, 3]",3,1
15598,3,3,1,138,0,"[1, 1, 1]",1,0
15599,1,1,1,33,1,[4],4,0
15600,8,5,1,239,0,"[1, 1, 1, 1, 1]",1,0
15601,1,1,1,33,1,[1],1,0
15602,19,15,3,584,0,"[4, 4, 4, 1, 4, 4, 3, 4, 4, 4, 4, 4, 1, 3, 4]",4,1
15603,4,4,1,196,0,"[1, 1, 1, 1]",1,0
15604,2,2,1,90,0,"[2, 2]",2,1
15605,14,12,3,513,0,"[2, 4, 4, 2, 4, 3, 2, 4, 4, 4, 4, 4]",4,1
15607,40,34,4,1624,0,"[3, 1, 2, 4, 1, 4, 1, 3, 1, 4, 1, 1, 4, 4, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 3, 2, 1, 4, 3, 4, 1, 4, 4, 1]",1,0
15608,18,17,4,797,0,"[1, 4, 4, 4, 3, 3, 1, 1, 3, 2, 1, 2, 2, 4, 3, 4, 4]",4,1
15609,6,5,3,233,0,"[4, 1, 4, 4, 2]",4,1
15610,10,10,2,396,0,"[3, 3, 3, 4, 3, 3, 3, 3, 3, 3]",4,1
15612,9,8,1,359,0,"[3, 3, 3, 3, 3, 3, 3, 3]",3,1
15613,15,13,2,600,0,"[3, 1, 3, 3, 3, 1, 3, 3, 1, 1, 1, 3, 3]",1,0
15614,8,6,3,276,0,"[4, 2, 3, 3, 2, 3]",4,1
15615,11,8,3,321,0,"[1, 1, 3, 3, 1, 1, 2, 1]",1,0
15616,24,17,3,780,0,"[2, 4, 4, 4, 2, 2, 4, 1, 1, 1, 1, 2, 4, 4, 1, 2, 1]",2,1
15617,1,1,1,43,1,[2],2,0
15618,9,8,3,365,0,"[3, 3, 2, 1, 1, 2, 3, 3]",2,1
15619,9,9,3,375,0,"[4, 4, 1, 1, 2, 4, 2, 1, 1]",2,1
15620,1,1,1,57,1,[2],2,0
15621,6,5,2,238,0,"[2, 4, 4, 2, 4]",4,1
15622,21,17,3,603,0,"[1, 4, 4, 4, 1, 4, 4, 4, 4, 4, 1, 4, 3, 4, 4, 4, 4]",4,1
15623,3,3,3,138,0,"[2, 3, 4]",3,1
15624,1,1,1,38,1,[4],4,0
15625,9,9,3,337,0,"[1, 2, 1, 3, 1, 1, 3, 2, 1]",1,0
15626,8,8,2,345,0,"[3, 3, 3, 1, 1, 3, 1, 3]",3,1
15627,7,5,2,209,0,"[4, 1, 4, 4, 4]",4,1
15628,1,1,1,48,1,[3],3,0
15629,1,1,1,43,1,[1],1,0
15630,6,5,2,224,0,"[3, 3, 1, 3, 3]",3,1
15631,3,3,2,124,0,"[3, 2, 2]",2,1
15632,15,14,3,647,0,"[3, 2, 2, 3, 3, 3, 1, 1, 2, 3, 2, 1, 2, 3]",2,1
15633,8,5,3,250,0,"[3, 2, 1, 2, 3]",3,1
15634,3,3,2,104,0,"[4, 1, 4]",1,0
15635,1,1,1,43,1,[3],3,0
15636,11,8,3,347,0,"[3, 3, 4, 3, 1, 4, 3, 1]",1,0
15637,7,6,2,256,0,"[1, 2, 2, 1, 2, 1]",2,1
15638,3,3,1,124,0,"[3, 3, 3]",3,1
15639,8,6,1,208,0,"[1, 1, 1, 1, 1, 1]",1,0
15640,11,7,2,266,0,"[4, 1, 4, 4, 4, 4, 4]",1,0
15641,1,1,1,38,1,[1],1,0
15642,4,4,1,152,0,"[4, 4, 4, 4]",4,1
15643,55,43,4,1620,0,"[4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 1, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 1, 4, 4, 3, 4, 4, 4, 4, 4, 2, 4, 4, 2]",4,1
15644,3,3,1,114,0,"[4, 4, 4]",4,1
15645,13,10,2,489,0,"[2, 2, 2, 2, 3, 2, 2, 2, 2, 3]",3,1
15646,34,27,3,1042,0,"[4, 4, 2, 4, 4, 4, 2, 4, 4, 4, 3, 2, 2, 4, 4, 4, 4, 4, 3, 2, 4, 4, 4, 4, 2, 3, 2]",3,1
15647,7,7,3,277,0,"[3, 4, 3, 4, 4, 2, 4]",4,1
15648,107,84,4,3942,0,"[3, 3, 3, 2, 1, 2, 3, 3, 3, 3, 1, 3, 1, 1, 1, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 1, 3, 1, 3, 1, 3, 3, 3, 1, 1, 3, 1, 3, 2, 3, 3, 3, 1, 3, 1, 3, 3, 3, 3, 1, 1, 1, 4, 3, 1, 2, 3, 1, 1, 2, 3, 3, 4, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 3]",3,1
15649,6,3,2,139,0,"[2, 3, 3]",3,1
15650,6,5,2,229,0,"[4, 4, 4, 4, 1]",1,0
15651,4,3,1,157,0,"[1, 1, 1]",1,0
15652,2,1,1,23,1,[3],3,0
15653,8,6,2,253,0,"[3, 3, 1, 3, 1, 3]",3,1
15654,2,2,2,71,0,"[4, 3]",4,1
15655,1,1,1,62,1,[2],2,0
15656,1,1,1,28,1,[3],3,0
15657,4,2,1,115,0,"[1, 1]",1,0
15658,2,2,1,134,0,"[1, 1]",1,0
15659,12,10,3,490,0,"[1, 1, 3, 3, 1, 3, 2, 1, 3, 2]",3,1
15660,14,11,4,440,0,"[4, 1, 1, 1, 2, 3, 2, 3, 1, 4, 1]",1,0
15662,9,7,3,309,0,"[4, 1, 2, 1, 2, 2, 1]",1,0
15663,2,2,1,61,0,"[1, 1]",1,0
15664,1,1,1,62,1,[2],2,0
15665,8,6,2,271,0,"[4, 2, 2, 4, 2, 2]",4,1
15666,1,1,1,28,1,[1],1,0
15667,6,5,3,180,0,"[4, 3, 3, 1, 4]",3,1
15669,1,1,1,33,1,[1],1,0
15670,3,2,1,124,0,"[2, 2]",2,1
15671,3,3,1,94,0,"[4, 4, 4]",4,1
15672,6,4,1,208,0,"[1, 1, 1, 1]",1,0
15673,17,12,3,435,0,"[4, 4, 2, 4, 4, 4, 4, 4, 3, 4, 4, 4]",2,1
15674,2,2,1,100,0,"[1, 1]",1,0
15675,1,1,1,62,1,[1],1,0
15676,13,10,2,407,0,"[4, 2, 4, 2, 2, 2, 2, 4, 4, 2]",2,1
15678,2,2,1,129,0,"[2, 2]",2,1
15679,1,1,1,67,1,[2],2,0
15680,4,3,2,128,0,"[4, 4, 2]",2,1
15681,9,8,3,363,0,"[1, 1, 1, 1, 1, 4, 1, 3]",3,1
15682,1,1,1,38,1,[2],2,0
15683,7,7,4,343,0,"[3, 3, 1, 4, 2, 1, 1]",4,1
15684,3,2,2,119,0,"[1, 3]",3,1
15685,6,5,2,231,0,"[3, 3, 2, 3, 3]",2,1
15686,6,5,2,301,0,"[2, 2, 2, 2, 3]",3,1
15687,11,7,3,301,0,"[3, 1, 3, 3, 1, 3, 2]",3,1
15688,3,1,1,28,1,[3],3,0
15689,15,8,3,348,0,"[1, 3, 4, 1, 3, 3, 3, 4]",3,1
15690,1,1,1,62,1,[1],1,0
15691,5,4,2,157,0,"[3, 4, 4, 4]",4,1
15692,10,10,3,489,0,"[3, 2, 2, 3, 3, 2, 2, 4, 2, 2]",2,1
15693,1,1,1,48,1,[2],2,0
15694,1,1,1,72,1,[1],1,0
15695,14,10,2,501,0,"[2, 1, 2, 2, 2, 2, 1, 1, 1, 2]",2,1
15696,1,1,1,38,1,[3],3,0
15697,12,9,2,302,0,"[4, 3, 3, 3, 4, 3, 3, 4, 4]",4,1
15698,7,4,2,127,0,"[1, 1, 4, 1]",1,0
15699,6,4,1,215,0,"[1, 1, 1, 1]",1,0
15700,3,3,1,162,0,"[1, 1, 1]",1,0
15701,2,2,1,114,0,"[2, 2]",2,1
15702,2,2,1,95,0,"[2, 2]",2,1
15703,1,1,1,38,1,[2],2,0
15704,5,5,3,253,0,"[2, 2, 1, 3, 1]",3,1
15705,5,4,3,166,0,"[3, 1, 1, 2]",1,0
15706,2,2,1,61,0,"[1, 1]",1,0
15707,12,10,4,402,0,"[3, 1, 2, 1, 2, 3, 1, 1, 4, 1]",1,0
15708,3,3,2,157,0,"[2, 1, 2]",1,0
15709,1,1,1,72,1,[1],1,0
15710,12,12,2,522,0,"[1, 4, 1, 1, 4, 1, 1, 4, 4, 1, 1, 4]",4,1
15711,13,10,2,513,0,"[1, 4, 1, 1, 4, 1, 1, 1, 1, 1]",4,1
15712,2,2,1,96,0,"[3, 3]",3,1
15713,4,4,1,169,0,"[1, 1, 1, 1]",1,0
15714,3,2,1,66,0,"[3, 3]",3,1
15715,13,12,3,577,0,"[2, 3, 3, 1, 3, 3, 2, 2, 1, 1, 1, 3]",2,1
15716,1,1,1,38,1,[4],4,0
15717,10,7,3,318,0,"[2, 2, 2, 3, 3, 1, 3]",3,1
15718,2,1,1,43,1,[1],1,0
15719,9,6,2,260,0,"[4, 1, 1, 1, 1, 4]",1,0
15720,2,2,1,76,0,"[2, 2]",2,1
15721,1,1,1,43,1,[2],2,0
15722,4,4,1,200,0,"[2, 2, 2, 2]",2,1
15723,8,6,2,299,0,"[2, 2, 2, 4, 2, 2]",2,1
15724,1,1,1,48,1,[2],2,0
15725,2,2,1,61,0,"[1, 1]",1,0
15726,9,9,4,351,0,"[4, 3, 3, 4, 1, 4, 4, 2, 4]",4,1
15727,9,8,3,372,0,"[3, 1, 1, 2, 3, 3, 1, 3]",1,0
15728,2,2,1,86,0,"[4, 4]",4,1
15730,7,4,3,175,0,"[3, 2, 4, 2]",3,1
15731,1,1,1,72,1,[1],1,0
15733,9,9,1,505,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",2,1
15734,1,1,1,28,1,[1],1,0
15735,3,2,1,76,0,"[1, 1]",1,0
15736,10,7,4,304,0,"[2, 3, 2, 2, 1, 1, 4]",4,1
15737,7,5,2,236,0,"[3, 1, 3, 1, 3]",1,0
15738,7,5,1,187,0,"[3, 3, 3, 3, 3]",3,1
15739,28,25,3,931,0,"[1, 1, 1, 4, 1, 1, 1, 1, 3, 1, 4, 4, 1, 1, 3, 4, 1, 1, 4, 1, 3, 1, 1, 4, 1]",4,1
15740,4,2,2,114,0,"[2, 1]",2,1
15741,6,5,4,281,0,"[1, 2, 3, 4, 2]",4,1
15742,5,5,4,223,0,"[4, 2, 3, 1, 3]",4,1
15743,5,4,3,161,0,"[4, 2, 4, 3]",2,1
15744,2,2,1,46,0,"[4, 4]",4,1
15745,1,1,1,57,1,[2],2,0
15746,6,6,1,281,0,"[1, 1, 1, 1, 1, 1]",1,0
15747,2,2,1,100,0,"[1, 1]",1,0
15748,4,2,1,81,0,"[4, 4]",4,1
15749,8,6,1,253,0,"[3, 3, 3, 3, 3, 3]",3,1
15750,2,2,1,76,0,"[4, 4]",4,1
15751,3,3,1,129,0,"[1, 1, 1]",1,0
15752,2,2,1,76,0,"[1, 1]",1,0
15753,5,4,1,190,0,"[2, 2, 2, 2]",2,1
15754,7,5,3,284,0,"[1, 1, 4, 2, 1]",4,1
15755,1,1,1,52,1,[2],2,0
15756,4,3,2,89,0,"[4, 3, 3]",4,1
15757,7,7,2,332,0,"[2, 2, 3, 2, 2, 3, 2]",3,1
15758,1,1,1,38,1,[1],1,0
15759,8,6,2,276,0,"[4, 4, 2, 2, 2, 4]",4,1
15760,13,9,3,439,0,"[3, 3, 2, 1, 3, 1, 3, 2, 1]",3,1
15761,1,1,1,62,1,[2],2,0
15762,5,3,2,143,0,"[1, 2, 1]",2,1
15763,12,8,3,421,0,"[3, 2, 1, 2, 1, 1, 3, 3]",3,1
15764,1,1,1,62,1,[1],1,0
15765,3,3,1,119,0,"[4, 4, 4]",4,1
15766,3,2,2,76,0,"[3, 1]",3,1
15767,4,4,3,166,0,"[3, 2, 4, 4]",4,1
15768,3,3,1,124,0,"[4, 4, 4]",4,1
15769,7,7,4,323,0,"[1, 4, 2, 2, 2, 3, 2]",4,1
15770,4,3,2,167,0,"[1, 4, 1]",4,1
15771,1,1,1,38,1,[2],2,0
15772,8,5,3,238,0,"[2, 2, 4, 1, 2]",4,1
15773,2,2,1,96,0,"[2, 2]",2,1
15774,4,4,2,190,0,"[1, 2, 2, 2]",1,0
15775,9,7,2,294,0,"[4, 4, 4, 4, 2, 2, 4]",4,1
15776,23,19,3,916,0,"[1, 4, 2, 1, 2, 1, 1, 2, 4, 1, 1, 1, 4, 1, 1, 2, 4, 4, 1]",2,1
15777,2,1,1,67,1,[2],2,0
15778,1,1,1,33,1,[3],3,0
15779,5,5,2,228,0,"[4, 1, 4, 1, 1]",1,0
15780,4,4,2,215,0,"[2, 2, 2, 3]",3,1
15781,1,1,1,38,1,[1],1,0
15782,1,1,1,33,1,[1],1,0
15783,1,1,1,38,1,[1],1,0
15784,1,1,1,38,1,[2],2,0
15785,2,2,2,100,0,"[1, 2]",1,0
15786,3,2,2,85,0,"[1, 3]",1,0
15787,1,1,1,52,1,[2],2,0
15788,8,6,2,281,0,"[1, 1, 1, 1, 1, 3]",3,1
15789,2,2,1,66,0,"[1, 1]",1,0
15791,1,1,1,43,1,[1],1,0
15792,10,7,2,304,0,"[2, 2, 4, 4, 2, 2, 4]",2,1
15793,1,1,1,38,1,[2],2,0
15794,3,3,1,133,0,"[2, 2, 2]",2,1
15795,2,2,1,109,0,"[2, 2]",2,1
15796,2,2,1,66,0,"[3, 3]",3,1
15797,6,4,1,205,0,"[2, 2, 2, 2]",2,1
15799,5,5,3,228,0,"[4, 2, 2, 1, 1]",4,1
15800,1,1,1,48,1,[3],3,0
15801,54,44,4,1757,0,"[4, 3, 1, 4, 4, 3, 3, 4, 3, 2, 4, 4, 1, 4, 3, 3, 4, 4, 4, 3, 4, 1, 4, 1, 4, 3, 2, 2, 4, 2, 4, 3, 3, 4, 4, 2, 4, 4, 4, 2, 1, 3, 2, 2]",4,1
15802,7,6,1,338,0,"[2, 2, 2, 2, 2, 2]",2,1
15803,1,1,1,57,1,[2],2,0
15804,11,7,3,256,0,"[4, 4, 4, 2, 3, 4, 4]",2,1
15805,10,6,2,336,0,"[1, 1, 2, 2, 2, 1]",2,1
15806,6,6,1,242,0,"[1, 1, 1, 1, 1, 1]",1,0
15807,16,15,2,692,0,"[1, 1, 4, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1]",4,1
15808,2,2,1,114,0,"[2, 2]",2,1
15809,2,2,1,114,0,"[2, 2]",2,1
15810,13,10,2,456,0,"[2, 2, 3, 3, 2, 3, 3, 3, 2, 2]",3,1
15811,3,3,1,144,0,"[3, 3, 3]",3,1
15812,1,1,1,33,1,[4],4,0
15813,18,15,4,597,0,"[3, 2, 3, 4, 2, 3, 1, 4, 1, 3, 1, 4, 2, 4, 1]",3,1
15814,6,6,2,290,0,"[1, 2, 1, 1, 1, 1]",2,1
15815,2,2,1,114,0,"[2, 2]",2,1
15816,1,1,1,67,1,[2],2,0
15817,8,4,3,208,0,"[2, 1, 3, 3]",2,1
15818,4,4,1,200,0,"[1, 1, 1, 1]",1,0
15819,21,18,2,857,0,"[3, 2, 2, 2, 2, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2]",2,1
15820,1,1,1,38,1,[2],2,0
15821,3,2,1,109,0,"[2, 2]",2,1
15822,1,1,1,33,1,[1],1,0
15823,1,1,1,52,1,[2],2,0
15826,22,17,1,818,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2,1
15827,3,3,1,142,0,"[2, 2, 2]",2,1
15828,2,2,1,71,0,"[1, 1]",1,0
15829,1,1,1,33,1,[1],1,0
15830,3,3,2,99,0,"[3, 3, 2]",2,1
15831,6,5,1,204,0,"[1, 1, 1, 1, 1]",1,0
15832,4,4,3,220,0,"[3, 2, 1, 1]",3,1
15833,6,4,2,156,0,"[2, 1, 1, 2]",2,1
15834,1,1,1,43,1,[1],1,0
15835,4,4,1,229,0,"[1, 1, 1, 1]",1,0
15836,27,23,2,860,0,"[4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4,1
15837,8,7,3,363,0,"[1, 4, 1, 1, 2, 1, 2]",4,1
15838,1,1,1,65,1,[4],4,0
15839,3,3,3,160,0,"[2, 1, 3]",2,1
15841,10,8,4,358,0,"[2, 3, 3, 2, 3, 4, 1, 2]",3,1
15842,6,5,1,262,0,"[2, 2, 2, 2, 2]",2,1
15843,1,1,1,55,1,[1],1,0
15844,1,1,1,62,1,[1],1,0
15845,6,5,4,199,0,"[4, 2, 2, 1, 3]",4,1
15846,5,3,1,97,0,"[3, 3, 3]",3,1
15847,1,1,1,33,1,[4],4,0
15848,2,2,2,100,0,"[3, 2]",2,1
15849,1,1,1,38,1,[1],1,0
15850,11,11,4,427,0,"[4, 3, 3, 1, 4, 4, 4, 3, 1, 2, 3]",3,1
15851,1,1,1,48,1,[3],3,0
15852,9,6,1,296,0,"[1, 1, 1, 1, 1, 1]",1,0
15853,14,12,2,519,0,"[3, 3, 4, 4, 4, 4, 4, 4, 3, 4, 3, 3]",3,1
15854,6,6,2,300,0,"[2, 2, 2, 2, 2, 3]",3,1
15855,5,5,3,262,0,"[2, 4, 2, 1, 2]",1,0
15856,8,6,2,272,0,"[1, 1, 2, 1, 2, 2]",1,0
15857,12,8,2,296,0,"[3, 1, 3, 1, 1, 1, 1, 1]",3,1
15858,3,3,1,104,0,"[4, 4, 4]",4,1
15859,6,5,1,219,0,"[3, 3, 3, 3, 3]",3,1
15860,14,13,4,459,0,"[3, 2, 3, 3, 3, 4, 4, 3, 3, 3, 1, 3, 3]",4,1
15861,3,3,2,119,0,"[1, 2, 2]",2,1
15862,17,16,3,714,0,"[2, 2, 2, 3, 3, 2, 1, 2, 2, 2, 1, 3, 2, 2, 2, 3]",3,1
15863,2,1,1,38,1,[4],4,0
15864,6,6,2,253,0,"[3, 3, 3, 3, 1, 3]",3,1
15866,11,11,3,476,0,"[3, 1, 3, 1, 2, 2, 1, 3, 3, 2, 1]",3,1
15867,3,3,2,152,0,"[1, 2, 2]",1,0
15868,18,16,3,786,0,"[1, 1, 1, 1, 4, 4, 1, 1, 1, 4, 2, 2, 1, 1, 2, 4]",2,1
15869,11,10,3,443,0,"[3, 1, 1, 1, 3, 3, 3, 2, 3, 1]",3,1
15870,9,7,3,294,0,"[4, 2, 2, 4, 3, 2, 3]",4,1
15871,1,1,1,52,1,[2],2,0
15872,9,9,2,370,0,"[4, 4, 1, 4, 4, 1, 4, 1, 1]",4,1
15873,8,7,1,386,0,"[2, 2, 2, 2, 2, 2, 2]",2,1
15874,7,6,2,252,0,"[3, 4, 4, 4, 3, 3]",4,1
15875,6,5,3,150,0,"[4, 4, 1, 2, 4]",4,1
15876,1,1,1,33,1,[1],1,0
15878,12,10,4,393,0,"[1, 3, 1, 3, 3, 3, 2, 4, 1, 1]",4,1
15879,1,1,1,52,1,[2],2,0
15880,10,8,1,391,0,"[1, 1, 1, 1, 1, 1, 1, 1]",1,0
15881,18,17,2,737,0,"[3, 1, 1, 3, 1, 1, 3, 1, 1, 1, 3, 3, 3, 3, 3, 3, 1]",3,1
15882,9,7,3,343,0,"[2, 4, 1, 2, 1, 1, 4]",4,1
15883,10,8,2,333,0,"[4, 4, 4, 4, 1, 1, 4, 4]",4,1
15884,19,16,3,815,0,"[1, 2, 2, 1, 1, 2, 3, 1, 1, 2, 1, 1, 2, 1, 3, 2]",2,1
15885,1,1,1,43,1,[1],1,0
15886,2,2,2,95,0,"[2, 4]",4,1
15887,3,3,2,119,0,"[4, 3, 4]",3,1
15888,6,6,3,260,0,"[2, 4, 2, 4, 2, 1]",4,1
15889,2,2,2,86,0,"[3, 1]",1,0
15890,39,26,3,1087,0,"[3, 3, 3, 1, 2, 2, 1, 3, 3, 3, 1, 2, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 3, 1]",1,0
15891,8,7,4,305,0,"[4, 2, 1, 3, 3, 2, 3]",1,0
15892,4,4,1,205,0,"[2, 2, 2, 2]",2,1
15893,4,4,3,167,0,"[4, 2, 1, 1]",1,0
15894,4,4,2,171,0,"[3, 1, 1, 1]",3,1
15896,8,7,1,352,0,"[2, 2, 2, 2, 2, 2, 2]",2,1
15897,3,3,2,157,0,"[2, 2, 3]",3,1
15898,4,4,2,190,0,"[1, 2, 2, 2]",2,1
15899,1,1,1,33,1,[4],4,0
15900,4,3,2,116,0,"[4, 1, 1]",4,1
15901,9,7,2,329,0,"[1, 1, 1, 3, 1, 1, 1]",1,0
15902,2,2,2,76,0,"[4, 3]",3,1
15903,1,1,1,67,1,[2],2,0
15904,1,1,1,62,1,[2],2,0
15905,2,2,1,66,0,"[4, 4]",4,1
15906,2,2,2,110,0,"[3, 1]",3,1
15907,12,12,2,518,0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3]",4,1
15908,3,2,1,46,0,"[3, 3]",3,1
15909,4,3,2,128,0,"[1, 4, 1]",4,1
15910,13,7,3,298,0,"[2, 4, 1, 2, 1, 4, 2]",2,1
15911,1,1,1,38,1,[4],4,0
15912,4,3,1,84,0,"[4, 4, 4]",4,1
15913,3,3,2,104,0,"[3, 2, 2]",3,1
15914,10,10,1,450,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0
15915,2,2,2,100,0,"[1, 2]",2,1
15916,3,2,1,124,0,"[2, 2]",2,1
15917,1,1,1,23,1,[3],3,0
15918,18,15,4,651,0,"[1, 4, 1, 1, 2, 1, 4, 2, 3, 1, 1, 1, 1, 3, 4]",4,1
15920,1,1,1,48,1,[3],3,0
15921,4,4,1,178,0,"[1, 1, 1, 1]",1,0
15922,3,3,1,161,0,"[2, 2, 2]",2,1
15923,16,11,4,521,0,"[1, 4, 4, 2, 4, 2, 1, 1, 3, 2, 1]",1,0
15924,3,3,1,160,0,"[1, 1, 1]",1,0
15926,1,1,1,43,1,[1],1,0
15927,2,1,1,62,1,[1],1,0
15928,4,2,2,86,0,"[3, 1]",3,1
15929,3,3,1,152,0,"[2, 2, 2]",2,1
15930,15,11,3,469,0,"[3, 1, 1, 1, 4, 4, 4, 3, 3, 3, 3]",1,0
15931,4,4,3,200,0,"[2, 1, 1, 3]",3,1
15932,30,25,3,980,0,"[3, 3, 4, 4, 3, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4, 3, 3, 2, 3, 4, 2, 2, 4, 2, 3]",4,1
15933,5,5,2,222,0,"[2, 1, 1, 1, 1]",1,0
15934,8,7,2,314,0,"[3, 3, 3, 3, 3, 1, 1]",1,0
15935,1,1,1,43,1,[1],1,0
15936,1,1,1,33,1,[3],3,0
15937,3,3,3,123,0,"[1, 2, 4]",4,1
15938,3,3,1,104,0,"[4, 4, 4]",4,1
15939,3,3,1,157,0,"[2, 2, 2]",2,1
15940,39,29,2,1216,0,"[4, 4, 1, 4, 1, 1, 4, 1, 1, 1, 4, 4, 4, 1, 4, 1, 4, 1, 1, 4, 4, 4, 4, 4, 1, 4, 1, 4, 4]",1,0
15941,2,2,1,76,0,"[4, 4]",4,1
15942,1,1,1,57,1,[2],2,0
15943,3,3,1,152,0,"[2, 2, 2]",2,1
15945,2,2,1,105,0,"[2, 2]",2,1
15946,3,3,1,138,0,"[1, 1, 1]",1,0
15947,3,3,2,109,0,"[3, 1, 1]",3,1
15948,32,21,4,825,0,"[2, 3, 1, 4, 1, 1, 4, 4, 4, 1, 2, 3, 4, 3, 4, 3, 3, 4, 4, 1, 4]",3,1
15950,2,1,1,28,1,[1],1,0
15951,19,15,3,710,0,"[2, 2, 3, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 3, 2]",1,0
15952,10,10,2,384,0,"[1, 4, 1, 4, 4, 4, 1, 4, 1, 4]",1,0
15953,16,15,3,603,0,"[4, 3, 4, 3, 1, 1, 4, 3, 1, 4, 3, 4, 1, 3, 1]",3,1
15954,18,16,4,804,0,"[2, 1, 2, 3, 1, 1, 3, 4, 2, 1, 3, 3, 1, 4, 1, 1]",2,1
15956,1,1,1,57,1,[2],2,0
15958,4,3,3,160,0,"[3, 2, 1]",1,0
15959,30,25,3,1179,0,"[3, 1, 2, 1, 1, 3, 2, 1, 3, 3, 1, 2, 3, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",1,0
15960,1,1,1,38,1,[2],2,0
15961,9,8,2,309,0,"[3, 1, 3, 1, 3, 3, 1, 3]",3,1
